Order #,Sent Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?
28,4/3/26 6:53 PM,Dal Tadka,Vegan,Veg Curries,Entrée,Food,12.99,0.00,12.99,1.0,1.30000000,false
28,4/3/26 6:53 PM,Chapati,,,,,4.99,0.00,4.99,1.0,0E-8,false
28,4/3/26 6:53 PM,Coconut Curry,,Coconut,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
28,4/3/26 6:53 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
29,4/3/26 7:14 PM,Paneer 65,,65,Appetizer,Appetizer,12.99,0.00,12.99,1.0,1.30000000,false
29,4/3/26 7:14 PM,Goat Biryani,,Nonveg,Biryani,Biryani,18.99,0.00,18.99,1.0,1.90000000,false
29,4/3/26 7:14 PM,Dal Makhani,,Veg Curries,Entrée,Food,14.99,0.00,14.99,1.0,1.50000000,false
29,4/3/26 7:14 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
30,4/3/26 7:18 PM,Veg Samosa,,Samosa,Appetizer,Appetizer,5.99,0.00,5.99,1.0,0.60000000,false
30,4/3/26 7:18 PM,Channa Masala,Vegan,Veg Curries,Entrée,Food,12.99,0.00,12.99,1.0,1.30000000,false
30,4/3/26 7:18 PM,Butter Naan,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
31,4/3/26 7:25 PM,Chicken Biryani,,Nonveg,Biryani,Biryani,16.99,0.00,16.99,1.0,1.70000000,false
31,4/3/26 7:25 PM,Fried Rice,,Entrees,Indo-Chines,,14.99,0.00,14.99,1.0,1.50000000,false
32,4/3/26 7:55 PM,Half Chicken Tandoori,,Tandoori,Appetizer,Appetizer,12.99,0.00,12.99,1.0,1.30000000,true
32,4/3/26 7:55 PM,Tandoori Roti Plain,,Roti,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
32,4/3/26 7:55 PM,Tandoori Roti Plain,,Roti,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
32,4/3/26 7:55 PM,Highway Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
32,4/3/26 7:55 PM,Butter Naan,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
33,4/3/26 8:15 PM,Masala Fries,,Kids,Kids,,4.99,0.00,4.99,1.0,0.50000000,false
33,4/3/26 8:15 PM,Amul Cheese Butter Masala,,,,,18.99,0.00,18.99,1.0,0E-8,false
33,4/3/26 8:15 PM,Butter Naan,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
33,4/3/26 8:15 PM,Onion and Chili,,Sides,Sides,,2.99,0.00,2.99,1.0,0.30000000,false
32,4/3/26 8:19 PM,Full Chicken Tandoori,,Tandoori,Appetizer,Appetizer,18.99,0.00,18.99,1.0,1.90000000,false
32,4/3/26 8:30 PM,Butter Naan,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
34,4/3/26 8:31 PM,Chicken Tikka Salad,,Salad,Soup & Salad,,11.99,0.00,11.99,1.0,1.20000000,false
34,4/3/26 8:31 PM,Chicken Kathi Roll,,Kathi Roll,Appetizer,Appetizer,12.99,0.00,12.99,1.0,1.30000000,false
35,4/3/26 8:33 PM,Chicken Biryani,,Nonveg,Biryani,Biryani,16.99,0.00,16.99,1.0,1.70000000,false
35,4/3/26 8:33 PM,Hakka Noodles,,Entrees,Indo-Chines,,15.99,0.00,15.99,1.0,1.60000000,false
35,4/3/26 8:33 PM,Samosa,,Chaat,Appetizer,Appetizer,8.99,0.00,8.99,1.0,0.90000000,false
36,4/3/26 8:48 PM,Chili Chicken,,Appetizer,Indo-Chines,,25.98,0.00,23.38,2.0,2.33000000,false
36,4/3/26 8:48 PM,Chicken 65,,65,Appetizer,Appetizer,12.99,0.00,11.69,1.0,1.17000000,false
36,4/3/26 8:48 PM,Bread Basket,,Others,Bread,Food,14.99,0.00,13.49,1.0,1.34000000,false
36,4/3/26 8:48 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,14.39,1.0,1.43000000,false
36,4/3/26 8:48 PM,Goat Biryani,,Nonveg,Biryani,Biryani,37.98,0.00,34.18,2.0,3.41000000,false
36,4/3/26 8:48 PM,Highway Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,14.39,1.0,1.43000000,false
37,4/3/26 9:03 PM,Goat Curry,,Non-Veg Curries,Entrée,Food,18.99,0.00,17.09,1.0,1.71000000,false
37,4/3/26 9:03 PM,Hakka Noodles,,Entrees,Indo-Chines,,12.99,0.00,11.69,1.0,1.17000000,false
37,4/3/26 9:03 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.49,1.0,0.44000000,false
37,4/3/26 9:08 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.49,1.0,0.44000000,false
37,4/3/26 9:10 PM,Onion,,Salad,Soup & Salad,,2.99,0.00,2.69,1.0,0.27000000,false
36,4/3/26 9:22 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.49,1.0,0.44000000,false
36,4/3/26 9:29 PM,Highway Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,14.39,1.0,1.43000000,false
36,4/3/26 9:58 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,19.96,0.00,17.97,4.0,1.80000000,false
1,4/4/26 11:18 AM,Weekend Buffet,,Buffet,Sides,,17.99,0.00,17.99,1.0,1.80000000,false
1,4/4/26 11:18 AM,Bottle Water,,Soda & Water,Beverage,NA Beverage,0.99,0.00,0.99,1.0,0.10000000,false
1,4/4/26 11:18 AM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,4.99,0.00,4.99,1.0,0.50000000,false
2,4/4/26 11:21 AM,Weekend Buffet,,Buffet,Sides,,17.99,0.00,17.99,1.0,1.80000000,false
3,4/4/26 11:27 AM,Chicken Nuggets,,Kids,Kids,,6.99,0.00,6.99,1.0,0.70000000,false
3,4/4/26 11:27 AM,Weekend Buffet,,Buffet,Sides,,17.99,0.00,17.99,1.0,1.80000000,false
3,4/4/26 11:27 AM,Weekend Buffet,,Buffet,Sides,,17.99,0.00,17.99,1.0,1.80000000,false
3,4/4/26 11:27 AM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,4.99,0.00,4.99,1.0,0.50000000,false
4,4/4/26 11:30 AM,Weekend Buffet,,Buffet,Sides,,17.99,0.00,17.99,1.0,1.80000000,false
5,4/4/26 11:48 AM,Fried Rice,,Entrees,Indo-Chines,,15.99,0.00,15.99,1.0,1.60000000,false
5,4/4/26 11:48 AM,Weekend Buffet,,Buffet,Sides,,17.99,0.00,17.99,1.0,1.80000000,false
2,4/4/26 11:52 AM,Diet Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
6,4/4/26 12:02 PM,Weekend Buffet,,Buffet,Sides,,17.99,0.00,17.99,1.0,1.80000000,false
6,4/4/26 12:02 PM,Weekend Buffet,,Buffet,Sides,,17.99,0.00,17.99,1.0,1.80000000,false
7,4/4/26 12:05 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
7,4/4/26 12:05 PM,Weekend Buffet,,Buffet,Sides,,17.99,0.00,17.99,1.0,1.80000000,false
8,4/4/26 12:08 PM,Weekend Buffet,,Buffet,Sides,,17.99,0.00,17.99,1.0,1.80000000,false
9,4/4/26 12:28 PM,Weekend Buffet,,Buffet,Sides,,53.97,0.00,53.97,3.0,5.40000000,false
10,4/4/26 1:03 PM,Mushroom Salt n Pepper,,Others,Appetizer,Appetizer,10.99,0.00,10.99,1.0,1.10000000,true
10,4/4/26 1:03 PM,Hara Bhara Kabab,,Others,Appetizer,Appetizer,10.99,0.00,10.99,1.0,1.10000000,true
10,4/4/26 1:03 PM,Spring Roll,,Others,Appetizer,Appetizer,5.99,0.00,5.99,1.0,0.60000000,true
10,4/4/26 1:03 PM,Mushroom Salt n Pepper,,Others,Appetizer,Appetizer,10.99,0.00,10.99,1.0,1.10000000,true
10,4/4/26 1:03 PM,Spring Roll,,Others,Appetizer,Appetizer,5.99,0.00,5.99,1.0,0.60000000,true
11,4/4/26 1:04 PM,Weekend Buffet,,Buffet,Sides,,35.98,0.00,35.98,2.0,3.60000000,false
12,4/4/26 1:08 PM,Weekend Buffet,,Buffet,Sides,,17.99,0.00,17.99,1.0,1.80000000,false
13,4/4/26 1:11 PM,Weekend Buffet,,Buffet,Sides,,17.99,0.00,17.99,1.0,1.80000000,false
13,4/4/26 1:11 PM,Weekend Buffet,,Buffet,Sides,,17.99,0.00,17.99,1.0,1.80000000,false
13,4/4/26 1:11 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,4.99,0.00,4.99,1.0,0.50000000,false
14,4/4/26 1:11 PM,Weekend Buffet,,Buffet,Sides,,17.99,0.00,17.99,1.0,1.80000000,false
15,4/4/26 1:21 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
15,4/4/26 1:21 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
16,4/4/26 1:27 PM,Okra Masala,Vegan,Veg Curries,Entrée,Food,13.99,0.00,13.99,1.0,1.40000000,false
16,4/4/26 1:27 PM,Mushroom Salt n Pepper,,Mushroom Salt n Pepper,Appetizer,Appetizer,10.99,0.00,10.99,1.0,1.10000000,false
17,4/4/26 1:27 PM,Weekend Buffet,,Buffet,Sides,,17.99,0.00,17.99,1.0,1.80000000,false
17,4/4/26 1:27 PM,Weekend Buffet,,Buffet,Sides,,17.99,0.00,17.99,1.0,1.80000000,false
16,4/4/26 1:28 PM,Weekend Buffet,,Buffet,Sides,,17.99,0.00,17.99,1.0,1.80000000,false
16,4/4/26 1:28 PM,Weekend Buffet,,Buffet,Sides,,17.99,0.00,17.99,1.0,1.80000000,false
16,4/4/26 1:28 PM,Ginger Ale,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
16,4/4/26 1:28 PM,Ginger Ale,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
18,4/4/26 1:32 PM,Paneer 65,,65,Appetizer,Appetizer,12.99,0.00,12.99,1.0,1.30000000,true
19,4/4/26 2:00 PM,Goat Curry,,Non-Veg Curries,Entrée,Food,18.99,0.00,18.99,1.0,1.90000000,false
19,4/4/26 2:00 PM,Channa Masala,Vegan,Veg Curries,Entrée,Food,12.99,0.00,12.99,1.0,1.30000000,false
19,4/4/26 2:00 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
19,4/4/26 2:00 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
21,4/4/26 2:18 PM,Mix Veg,Vegan,Veg Curries,Entrée,Food,13.99,0.00,13.99,1.0,1.40000000,false
21,4/4/26 2:18 PM,Kadhai Paneer,,Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
21,4/4/26 2:18 PM,Dal Tadka,Vegan,Veg Curries,Entrée,Food,12.99,0.00,12.99,1.0,1.30000000,false
21,4/4/26 2:18 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
21,4/4/26 2:18 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
21,4/4/26 2:18 PM,Chapati,,,,,14.97,0.00,14.97,3.0,0E-8,false
21,4/4/26 2:18 PM,Bullet Naan,,Naan,Bread,Food,9.98,0.00,9.98,2.0,1.00000000,false
21,4/4/26 2:18 PM,Butter Milk,,Lassi & Tea,Beverage,NA Beverage,15.96,0.00,15.96,4.0,1.60000000,false
22,4/4/26 2:20 PM,Weekend Buffet,,Buffet,Sides,,17.99,0.00,17.99,1.0,1.80000000,false
22,4/4/26 2:20 PM,Weekend Buffet,,Buffet,Sides,,17.99,0.00,17.99,1.0,1.80000000,false
22,4/4/26 2:20 PM,Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
22,4/4/26 2:20 PM,Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
23,4/4/26 2:23 PM,Weekend Buffet,,Buffet,Sides,,17.99,0.00,17.99,1.0,1.80000000,false
23,4/4/26 2:23 PM,Weekend Buffet,,Buffet,Sides,,17.99,0.00,17.99,1.0,1.80000000,false
24,4/4/26 2:24 PM,Salmon Tandoori,,Tandoori,Appetizer,Appetizer,34.98,0.00,34.98,1.0,3.50000000,false
21,4/4/26 2:29 PM,Butter Milk,,Lassi & Tea,Beverage,NA Beverage,3.99,0.00,3.99,1.0,0.40000000,false
21,4/4/26 2:36 PM,Channa Masala,Vegan,Veg Curries,Entrée,Food,12.99,0.00,12.99,1.0,1.30000000,false
21,4/4/26 2:43 PM,Chapati,,,,,9.98,0.00,9.98,2.0,0E-8,false
21,4/4/26 2:43 PM,Onion,,Salad,Soup & Salad,,2.99,0.00,2.99,1.0,0.30000000,false
25,4/4/26 5:22 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
25,4/4/26 5:22 PM,Lamb Tikka Masala,,Tikka Masala Curry,Entrée,Food,18.99,0.00,18.99,1.0,1.90000000,false
25,4/4/26 5:22 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
25,4/4/26 5:22 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
26,4/4/26 5:26 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
26,4/4/26 5:26 PM,Butter Naan,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
26,4/4/26 5:30 PM,Ginger Ale,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
27,4/4/26 5:31 PM,Sprite,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
27,4/4/26 5:31 PM,Dr pepper,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
26,4/4/26 5:51 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
26,4/4/26 5:51 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
28,4/4/26 5:54 PM,Samosa,,Chaat,Appetizer,Appetizer,8.99,0.00,8.99,1.0,0.90000000,false
28,4/4/26 5:54 PM,Chettinad Curry,,Chettinad,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
29,4/4/26 5:59 PM,Chicken Curry,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
31,4/4/26 6:02 PM,Goat Curry,,Non-Veg Curries,Entrée,Food,18.99,0.00,18.99,1.0,1.90000000,false
31,4/4/26 6:02 PM,Maysur Masala Dosa,,Dosa,Bread,Food,13.99,0.00,13.99,1.0,1.40000000,false
31,4/4/26 6:02 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
31,4/4/26 6:36 PM,Gajar Halwa,,Hot,Desserts,Desserts,5.99,0.00,5.99,1.0,0.60000000,false
32,4/4/26 7:06 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
32,4/4/26 7:06 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
32,4/4/26 7:06 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
33,4/4/26 8:39 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
33,4/4/26 8:39 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
34,4/4/26 9:15 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
34,4/4/26 9:15 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
35,4/4/26 9:24 PM,Lamb Sheekh Kabab,,Sheekh Kabab,Appetizer,Appetizer,15.99,0.00,15.99,1.0,1.60000000,false
35,4/4/26 9:24 PM,Butter Tandoori Roti,,Roti,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
35,4/4/26 9:28 PM,Butter Tandoori Roti,,Roti,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
1,4/5/26 10:58 AM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
1,4/5/26 10:58 AM,Navratna Shahi Korma,,Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
1,4/5/26 10:58 AM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,true
1,4/5/26 11:14 AM,Plain,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
2,4/5/26 11:17 AM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
3,4/5/26 11:35 AM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
3,4/5/26 11:35 AM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
3,4/5/26 11:35 AM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
3,4/5/26 11:35 AM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
4,4/5/26 11:37 AM,Mix Veg Pakora,,Mix Veg Pakora,Appetizer,Appetizer,7.99,0.00,7.99,1.0,0.80000000,false
4,4/5/26 11:37 AM,Veg Samosa,,Samosa,Appetizer,Appetizer,5.99,0.00,5.99,1.0,0.60000000,false
4,4/5/26 11:37 AM,Saag Paneer,,Saag,Entrée,Food,16.99,0.00,16.99,1.0,1.70000000,false
5,4/5/26 11:37 AM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
3,4/5/26 11:38 AM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,4.99,0.00,4.99,1.0,0.50000000,false
3,4/5/26 11:38 AM,Diet Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
6,4/5/26 11:51 AM,Mix Veg Pakora,,Mix Veg Pakora,Appetizer,Appetizer,7.99,0.00,7.99,1.0,0.80000000,false
6,4/5/26 11:51 AM,Kadhai Paneer,,Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
6,4/5/26 11:51 AM,Mix Veg,Vegan,Veg Curries,Entrée,Food,13.99,0.00,13.99,1.0,1.40000000,false
6,4/5/26 11:51 AM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
6,4/5/26 11:51 AM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
6,4/5/26 11:51 AM,Cheese Naan,,Naan,Bread,Food,5.99,0.00,5.99,1.0,0.60000000,false
6,4/5/26 11:51 AM,Butter Naan,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
7,4/5/26 12:04 PM,Veg Samosa,,Samosa,Appetizer,Appetizer,5.99,0.00,5.99,1.0,0.60000000,false
6,4/5/26 12:16 PM,Diet Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
8,4/5/26 12:31 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,true
8,4/5/26 12:31 PM,Okra Masala,Vegan,Veg Curries,Entrée,Food,13.99,0.00,13.99,1.0,1.40000000,true
8,4/5/26 12:31 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,true
9,4/5/26 1:01 PM,Amul Cheese Butter Masala,,,,Food,18.99,0.00,18.99,1.0,0E-8,false
9,4/5/26 1:01 PM,Amul Cheese Butter Masala,,,,Food,18.99,0.00,18.99,1.0,0E-8,false
9,4/5/26 1:01 PM,Lamb Biryani,,Nonveg,Biryani,Biryani,18.99,0.00,18.99,1.0,1.90000000,false
9,4/5/26 1:01 PM,Highway Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
9,4/5/26 1:01 PM,Mushroom Salt n Pepper,,Mushroom Salt n Pepper,Appetizer,Appetizer,10.99,0.00,10.99,1.0,1.10000000,false
9,4/5/26 1:01 PM,Veg Samosa,,Samosa,Appetizer,Appetizer,5.99,0.00,5.99,1.0,0.60000000,false
10,4/5/26 1:05 PM,Weekend Buffet,,Buffet,Sides,Sides,53.97,0.00,53.97,3.0,5.40000000,false
10,4/5/26 1:05 PM,Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
10,4/5/26 1:05 PM,Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
10,4/5/26 1:05 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,4.99,0.00,4.99,1.0,0.50000000,false
11,4/5/26 1:05 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
11,4/5/26 1:05 PM,Unsweetened Tea,,Lassi & Tea,Beverage,NA Beverage,2.99,0.00,2.99,1.0,0.30000000,false
12,4/5/26 1:14 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
12,4/5/26 1:14 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
7,4/5/26 1:26 PM,Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
7,4/5/26 1:26 PM,Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
7,4/5/26 1:26 PM,Sprite,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
7,4/5/26 1:26 PM,Sprite,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
7,4/5/26 1:26 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
7,4/5/26 1:26 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
7,4/5/26 1:26 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
7,4/5/26 1:26 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
7,4/5/26 1:26 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
7,4/5/26 1:26 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
7,4/5/26 1:26 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
13,4/5/26 1:34 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
13,4/5/26 1:34 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
13,4/5/26 1:34 PM,Weekend Buffet Kids,,Buffet,Sides,Sides,8.99,0.00,8.99,1.0,0.90000000,false
13,4/5/26 1:34 PM,Weekend Buffet Kids,,Buffet,Sides,Sides,8.99,0.00,8.99,1.0,0.90000000,false
14,4/5/26 1:34 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
15,4/5/26 1:35 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
16,4/5/26 1:35 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
16,4/5/26 1:35 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
16,4/5/26 1:35 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
17,4/5/26 1:47 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
18,4/5/26 2:12 PM,Weekend Buffet,,Buffet,Sides,Sides,161.91,0.00,161.91,9.0,16.19000000,false
18,4/5/26 2:12 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,24.95,0.00,24.95,5.0,2.50000000,false
18,4/5/26 2:12 PM,Coke Zero,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
18,4/5/26 2:12 PM,Diet Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
19,4/5/26 2:16 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
20,4/5/26 5:26 PM,Veg Manchurian,,Appetizer,Indo-Chines,,11.99,0.00,11.99,1.0,1.20000000,false
20,4/5/26 5:26 PM,Half Chicken Tandoori,,Tandoori,Appetizer,Appetizer,12.99,0.00,12.99,1.0,1.30000000,false
20,4/5/26 5:26 PM,Maysur Masala Dosa,,Dosa,Bread,Food,41.97,0.00,41.97,3.0,4.20000000,false
20,4/5/26 5:26 PM,Chicken Curry,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
20,4/5/26 5:26 PM,Chili Garlic Naan,,Naan,Bread,Food,11.98,0.00,11.98,2.0,1.20000000,false
20,4/5/26 5:26 PM,Masala Papad,,Papad,Appetizer,Appetizer,13.98,0.00,13.98,2.0,1.40000000,false
20,4/5/26 5:26 PM,Paneer Butter Masala,,,,Food,18.99,0.00,18.99,1.0,0E-8,false
20,4/5/26 5:26 PM,Veg Biryani,,Veg,Biryani,Biryani,16.99,0.00,16.99,1.0,1.70000000,false
20,4/5/26 5:26 PM,Chicken Biryani,,Nonveg,Biryani,Biryani,16.99,0.00,16.99,1.0,1.70000000,false
22,4/5/26 5:52 PM,Saag Paneer,,Saag,Entrée,Food,16.99,0.00,16.99,1.0,1.70000000,false
22,4/5/26 5:52 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
23,4/5/26 6:25 PM,Mozzarella Sticks,,Kids,Kids,,6.99,0.00,6.99,1.0,0.70000000,false
23,4/5/26 6:25 PM,Kadhai Paneer,,Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
23,4/5/26 6:25 PM,Butter Naan,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
23,4/5/26 6:25 PM,Tandoori Roti Plain,,Roti,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
24,4/5/26 6:34 PM,Paneer Tikka,Tikka,Others,Appetizer,Appetizer,44.97,0.00,44.97,3.0,4.50000000,false
24,4/5/26 6:34 PM,Masala Papad,,Papad,Appetizer,Appetizer,27.96,0.00,27.96,4.0,2.80000000,false
25,4/5/26 6:49 PM,Veg Samosa,,Samosa,Appetizer,Appetizer,5.99,0.00,5.99,1.0,0.60000000,false
25,4/5/26 6:49 PM,Momos Veg,,Appetizer,Indo-Chines,,11.99,0.00,11.99,1.0,1.20000000,false
25,4/5/26 6:49 PM,Hot & Sour Soup,,Soup,Soup & Salad,,5.99,0.00,5.99,1.0,0.60000000,false
